влажный плащ	[['влажный', {'им,ед', 'вин,ед'}], ['плащ', {'им,ед', 'вин,ед'}]]
влажном свете	[['влажный', {'пр,ед'}], ['свет', {'пр,ед', 'дат,ед'}]]
влажные волосы	[['влажный', {'вин,мн', 'им,мн'}], ['волос', {'вин,мн', 'им,мн'}]]
влажную дорогу	[['влажный', {'вин,ед'}], ['дорога', {'вин,ед'}]]
влажном берегу	[['влажный', {'пр,ед'}], ['берег', {'непрош,ед,изъяв,1-л', 'дат,ед', 'местн,ед'}]]
влажную эпоху	[['влажный', {'вин,ед'}], ['эпоха', {'вин,ед'}]]
влажным периодам	[['влажный', {'дат,мн', 'твор,ед'}], ['период', {'дат,мн'}]]
влажным летом	[['влажный', {'дат,мн', 'твор,ед'}], ['лето', {'', 'твор,ед'}]]
влажные места	[['влажный', {'вин,мн', 'им,мн'}], ['место', {'род,ед', 'вин,мн', 'им,мн'}]]
влажным зноем	[['влажный', {'дат,мн', 'твор,ед'}], ['зной', {'твор,ед'}]]
влажном состоянии	[['влажный', {'пр,ед'}], ['состояние', {'пр,ед'}]]
влажных равнинах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['равнина', {'пр,мн'}]]
влажные стенки	[['влажный', {'вин,мн', 'им,мн'}], ['стенка', {'род,ед', 'вин,мн', 'им,мн'}]]
влажный холодок	[['влажный', {'им,ед', 'вин,ед'}], ['холодок', {'им,ед', 'вин,ед'}]]
влажнаго воздуха	[['влажный', {'устар,вин', 'устар,род'}], ['воздух', {'род,ед'}]]
влажные гранки	[['влажный', {'вин,мн', 'им,мн'}], ['гранка', {'род,ед', 'вин,мн', 'им,мн'}]]
влажной глубине	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['глубина', {'пр,ед', 'дат,ед'}]]
влажный голос	[['влажный', {'им,ед', 'вин,ед'}], ['голос', {'им,ед', 'вин,ед'}]]
влажного блеска	[['влажный', {'род,ед', 'вин,ед'}], ['блеск', {'род,ед'}]]
влажные пласты	[['влажный', {'вин,мн', 'им,мн'}], ['пласт', {'вин,мн', 'им,мн'}]]
влажного сероводорода	[['влажный', {'род,ед', 'вин,ед'}], ['сероводород', {'род,ед'}]]
влажные весны	[['влажный', {'вин,мн', 'им,мн'}], ['весна', {'род,ед', 'вин,мн', 'им,мн'}]]
влажныя земли	[['влажный', {'устар,им', 'устар,вин'}], ['земля', {'род,ед', 'вин,мн', 'им,мн'}]]
влажных низменностях	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['низменность', {'пр,мн'}]]
влажные травы	[['влажный', {'вин,мн', 'им,мн'}], ['трава', {'род,ед', 'вин,мн', 'им,мн'}]]
влажный мох	[['влажный', {'им,ед', 'вин,ед'}], ['мох', {'им,ед', 'вин,ед'}]]
влажного хранения	[['влажный', {'род,ед', 'вин,ед'}], ['хранение', {'род,ед', 'вин,мн', 'им,мн'}]]
влажных глаз	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['глаз', {'им,ед', 'вин,ед', 'род,мн'}]]
влажное биенье	[['влажный', {'им,ед', 'вин,ед'}], ['биение', {'им,ед', 'пр,ед', 'вин,ед'}]]
влажные луга	[['влажный', {'вин,мн', 'им,мн'}], ['луг', {'род,ед', 'им,ед', 'вин,мн', 'им,мн'}]]
влажную мякоть	[['влажный', {'вин,ед'}], ['мякоть', {'им,ед', 'вин,ед'}]]
влажного типа	[['влажный', {'род,ед', 'вин,ед'}], ['тип', {'род,ед', 'вин,ед'}]]
влажным духом	[['влажный', {'дат,мн', 'твор,ед'}], ['дух', {'', 'твор,ед'}]]
влажную почву	[['влажный', {'вин,ед'}], ['почва', {'вин,ед'}]]
влажные образцы	[['влажный', {'вин,мн', 'им,мн'}], ['образец', {'вин,мн', 'им,мн'}]]
влажны глаза	[['влажный', {'мн,кр'}], ['глаз', {'род,ед', 'вин,мн', 'им,мн'}]]
влажные власы	[['влажный', {'вин,мн', 'им,мн'}], ['власы', {'вин,мн', 'им,мн'}]]
влажная дезинсекция	[['влажный', {'им,ед'}], ['дезинсекция', {'им,ед'}]]
влажной щеткой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['щетка', {'твор,ед'}]]
влажный шепот	[['влажный', {'им,ед', 'вин,ед'}], ['шепот', {'им,ед', 'вин,ед'}]]
влажными ладонями	[['влажный', {'твор,мн'}], ['ладонь', {'твор,мн'}]]
влажных деревьев	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['дерево', {'род,мн'}]]
влажном водяном	[['влажный', {'пр,ед'}], ['водяной=A=пр,ед,полн,муж', {'пр,ед', 'пр,ед,полн,муж', 'пр,ед,полн,сред'}]]
влажная пыль	[['влажный', {'им,ед'}], ['пыль', {'им,ед', 'вин,ед'}]]
влажным носом	[['влажный', {'дат,мн', 'твор,ед'}], ['нос', {'твор,ед'}]]
влажному снегу	[['влажный', {'дат,ед'}], ['снег', {'парт,ед', 'дат,ед', 'местн,ед'}]]
влажную вату	[['влажный', {'вин,ед'}], ['вата', {'дат,ед', 'вин,ед'}]]
влажный пар	[['влажный', {'им,ед', 'вин,ед'}], ['пар', {'им,ед', 'вин,ед', 'род,мн'}]]
влажная губка	[['влажный', {'им,ед'}], ['губка', {'им,ед'}]]
влажные камни	[['влажный', {'вин,мн', 'им,мн'}], ['камень', {'вин,мн', 'им,мн'}]]
влажных склонах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['склон', {'пр,мн'}]]
влажной жаре	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['жар', {'пр,ед', 'дат,ед'}]]
влажной атмосфере	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['атмосфера', {'пр,ед', 'дат,ед'}]]
влажной пылью	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['пыль', {'твор,ед'}]]
влажный бор	[['влажный', {'им,ед', 'вин,ед'}], ['бор', {'им,ед', 'вин,ед', 'род,мн'}]]
влажную главу	[['влажный', {'вин,ед'}], ['глава', {'вин,ед'}]]
влажных гранул	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['гранула', {'род,мн'}]]
влажных камер	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['камера', {'род,мн'}]]
влажную повязку	[['влажный', {'вин,ед'}], ['повязка', {'вин,ед'}]]
влажные зимы	[['влажный', {'вин,мн', 'им,мн'}], ['зима', {'род,ед', 'вин,мн', 'им,мн'}]]
влажных мест	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['место', {'род,мн'}]]
влажная пленка	[['влажный', {'им,ед'}], ['пленка', {'им,ед'}]]
влажной прохладе	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['прохлада', {'пр,ед', 'дат,ед'}]]
влажных смесей	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['смесь', {'род,мн'}]]
влажным участкам	[['влажный', {'дат,мн', 'твор,ед'}], ['участок', {'дат,мн'}]]
влажных осадков	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['осадки', {'род,мн'}]]
влажных горизонтах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['горизонт', {'пр,мн'}]]
влажными тропиками	[['влажный', {'твор,мн'}], ['тропики', {'твор,мн'}]]
влажные бока	[['влажный', {'вин,мн', 'им,мн'}], ['бок', {'род,ед', 'вин,мн', 'им,мн'}]]
влажным губам	[['влажный', {'дат,мн', 'твор,ед'}], ['губа', {'дат,мн'}]]
влажные комья	[['влажный', {'вин,мн', 'им,мн'}], ['ком', {'вин,мн', 'им,мн'}]]
влажных долинах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['долина', {'пр,мн'}]]
влажная бумага	[['влажный', {'им,ед'}], ['бумага', {'им,ед'}]]
влажной поверхности	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['поверхность', {'род,ед', 'вин,мн', 'пр,ед', 'дат,ед', 'им,мн'}]]
влажными стенами	[['влажный', {'твор,мн'}], ['стена', {'твор,мн'}]]
влажная муть	[['влажный', {'им,ед'}], ['муть', {'им,ед', 'вин,ед'}]]
влажное сукно	[['влажный', {'им,ед', 'вин,ед'}], ['сукно', {'им,ед', 'вин,ед'}]]
влажной атмосферой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['атмосфера', {'твор,ед'}]]
влажных высокогорий	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['высокогорье', {'род,мн'}]]
влажные губы	[['влажный', {'вин,мн', 'им,мн'}], ['губа', {'род,ед', 'вин,мн', 'им,мн'}]]
влажную траву	[['влажный', {'вин,ед'}], ['трава', {'вин,ед'}]]
влажного горения	[['влажный', {'род,ед', 'вин,ед'}], ['горение', {'род,ед', 'вин,мн', 'им,мн'}]]
влажным сезонами	[['влажный', {'дат,мн', 'твор,ед'}], ['сезон', {'твор,мн'}]]
влажных равнин	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['равнина', {'род,мн'}]]
влажному термометру	[['влажный', {'дат,ед'}], ['термометр', {'дат,ед'}]]
влажном пространстве	[['влажный', {'пр,ед'}], ['пространство', {'пр,ед'}]]
влажных ельников	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['ельник', {'им,ед', 'род,мн'}]]
влажный климат	[['влажный', {'им,ед', 'вин,ед'}], ['климат', {'им,ед', 'вин,ед'}]]
влажной листвой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['листва', {'твор,ед'}]]
влажных ущельях	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['ущелие', {'пр,мн'}]]
влажном виде	[['влажный', {'пр,ед'}], ['вид', {'пр,ед'}]]
влажных сосняках	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['сосняк', {'пр,мн'}]]
влажной их	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['они=SPRO,мн=вин', {'им,мн', 'им,ед,жен', 'вин,мн,муж', 'вин,мн', 'дат,ед,сред', 'вин,ед,муж,неод', 'пр,ед,сред', 'род,мн', 'вин,мн,сред', 'дат,мн,сред', 'вин,ед,муж', 'твор,мн', 'род,мн,сред', 'дат,мн,муж', 'дат,ед,муж', 'род,ед,муж', 'дат,ед,жен', 'им,мн,сред', 'род,ед,жен', 'пр,мн,муж', 'пр,мн,сред', 'вин,ед,жен', 'им,ед,сред', 'твор,ед,жен', 'им,ед,муж', 'твор,ед,сред', 'вин,мн,од', 'вин,ед,сред', 'пр,ед,муж', 'род,ед,сред', 'твор,мн,сред', 'пр,ед,жен', 'пр,мн', 'дат,мн', 'вин,ед,муж,од', 'вин,мн,неод', 'твор,ед,муж'}]]
влажную стену	[['влажный', {'вин,ед'}], ['стена', {'дат,ед', 'вин,ед'}]]
влажный злак	[['влажный', {'им,ед', 'вин,ед'}], ['злак', {'им,ед', 'вин,ед'}]]
влажные ноздри	[['влажный', {'вин,мн', 'им,мн'}], ['ноздря', {'род,ед', 'вин,мн', 'им,мн'}]]
влажные отблески	[['влажный', {'вин,мн', 'им,мн'}], ['отблеск', {'вин,мн', 'им,мн'}]]
влажной тряпки	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['тряпка', {'род,ед', 'вин,мн', 'им,мн'}]]
влажных рифм	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['рифма', {'род,мн'}]]
влажного азота	[['влажный', {'род,ед', 'вин,ед'}], ['азот', {'род,ед'}]]
влажных сев	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['садиться=V,нп=прош,деепр,сов', {'прош,деепр,сов', 'им,ед', 'вин,мн', 'вин,ед', 'род,мн'}]]
влажные глазки	[['влажный', {'вин,мн', 'им,мн'}], ['глазок', {'вин,мн', 'им,мн'}]]
влажномъ климате	[['влажный', {'пр,ед'}], ['климат', {'пр,ед'}]]
влажными полями	[['влажный', {'твор,мн'}], ['поле', {'твор,мн'}]]
влажная ткань	[['влажный', {'им,ед'}], ['ткань', {'им,ед', 'вин,ед'}]]
влажной стороной	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['сторона', {'', 'твор,ед'}]]
влажными поверхностями	[['влажный', {'твор,мн'}], ['поверхность', {'твор,мн'}]]
влажном небе	[['влажный', {'пр,ед'}], ['небо', {'пр,ед'}]]
влажной зон	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['зона', {'род,мн'}]]
влажными руками	[['влажный', {'твор,мн'}], ['рука', {'твор,мн'}]]
влажной камере	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['камера', {'пр,ед', 'дат,ед'}]]
влажного времени	[['влажный', {'род,ед', 'вин,ед'}], ['время', {'род,ед', 'пр,ед', 'дат,ед', 'ед,пов,2-л'}]]
влажного обеззараживания	[['влажный', {'род,ед', 'вин,ед'}], ['обеззараживание', {'род,ед', 'вин,мн', 'им,мн'}]]
влажных впадинах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['впадина', {'пр,мн'}]]
влажный тампон	[['влажный', {'им,ед', 'вин,ед'}], ['тампон', {'им,ед', 'вин,ед'}]]
влажной буркой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['бурка', {'твор,ед'}]]
влажными кормами	[['влажный', {'твор,мн'}], ['корм', {'твор,мн'}]]
влажнаго климата	[['влажный', {'устар,вин', 'устар,род'}], ['климат', {'род,ед'}]]
влажный мрак	[['влажный', {'им,ед', 'вин,ед'}], ['мрак', {'им,ед', 'вин,ед'}]]
влажный дефицит	[['влажный', {'им,ед', 'вин,ед'}], ['дефицит', {'им,ед', 'вин,ед'}]]
влажных стран	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['страна', {'род,мн'}]]
влажного вещества	[['влажный', {'род,ед', 'вин,ед'}], ['вещество', {'род,ед', 'вин,мн', 'им,мн'}]]
влажный след	[['влажный', {'им,ед', 'вин,ед'}], ['след', {'', 'им,ед', 'вин,ед'}]]
влажного носа	[['влажный', {'род,ед', 'вин,ед'}], ['нос', {'род,ед'}]]
влажный препарат	[['влажный', {'им,ед', 'вин,ед'}], ['препарат', {'им,ед', 'вин,ед'}]]
влажный оттиск	[['влажный', {'им,ед', 'вин,ед'}], ['оттиск', {'им,ед', 'вин,ед'}]]
влажном рте	[['влажный', {'пр,ед'}], ['рот', {'пр,ед'}]]
влажной тьмы	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['тьма', {'род,ед', 'вин,мн', 'им,мн'}]]
влажных боров	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['боров', {'им,ед', 'вин,ед', 'род,мн'}]]
влажные обертывания	[['влажный', {'вин,мн', 'им,мн'}], ['обертывание', {'род,ед', 'вин,мн', 'им,мн'}]]
влажные слои	[['влажный', {'вин,мн', 'им,мн'}], ['слой', {'вин,мн', 'ед,пов,2-л', 'им,мн'}]]
влажных запахов	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['запах', {'род,мн'}]]
влажной мглой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['мгла', {'твор,ед'}]]
влажный чуб	[['влажный', {'им,ед', 'вин,ед'}], ['чуб', {'род,ед', 'дат,ед', 'вин,ед', 'им,мн', 'им,ед', 'вин,мн', 'твор,мн', 'пр,ед', 'твор,ед', 'пр,мн', 'дат,мн', 'род,мн'}]]
влажное сияние	[['влажный', {'им,ед', 'вин,ед'}], ['сияние', {'им,ед', 'вин,ед'}]]
влажной зоной	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['зона', {'твор,ед'}]]
влажном горизонте	[['влажный', {'пр,ед'}], ['горизонт', {'пр,ед'}]]
влажный сдвиг	[['влажный', {'им,ед', 'вин,ед'}], ['сдвиг', {'им,ед', 'вин,ед'}]]
влажное прикосновение	[['влажный', {'им,ед', 'вин,ед'}], ['прикосновение', {'им,ед', 'вин,ед'}]]
влажных котловинах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['котловина', {'пр,мн'}]]
влажный конец	[['влажный', {'им,ед', 'вин,ед'}], ['конец', {'им,ед', 'вин,ед'}]]
влажную кожу	[['влажный', {'вин,ед'}], ['кожа', {'вин,ед'}]]
влажных суглинках	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['суглинок', {'пр,мн'}]]
влажном типе	[['влажный', {'пр,ед'}], ['тип', {'пр,ед'}]]
влажном осадке	[['влажный', {'пр,ед'}], ['осадок', {'пр,ед', 'дат,ед'}]]
влажных меж	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['меж=PR=', {'', 'род,мн'}]]
влажных волос	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['волос', {'им,ед', 'вин,ед', 'род,мн'}]]
влажным огнем	[['влажный', {'дат,мн', 'твор,ед'}], ['огонь', {'твор,ед'}]]
влажная атмосфера	[['влажный', {'им,ед'}], ['атмосфера', {'им,ед'}]]
влажную скамью	[['влажный', {'вин,ед'}], ['скамья', {'вин,ед'}]]
влажная обработка	[['влажный', {'им,ед'}], ['обработка', {'им,ед'}]]
влажному стеклу	[['влажный', {'дат,ед'}], ['стекло', {'дат,ед'}]]
влажных испарений	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['испарение', {'род,мн'}]]
влажного камня	[['влажный', {'род,ед', 'вин,ед'}], ['камень', {'род,ед'}]]
влажного корма	[['влажный', {'род,ед', 'вин,ед'}], ['корм', {'род,ед', 'им,ед', 'вин,мн', 'им,мн'}]]
влажное сырье	[['влажный', {'им,ед', 'вин,ед'}], ['сырье', {'им,ед', 'пр,ед', 'вин,ед'}]]
влажной мешанкой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['мешанка', {'твор,ед'}]]
влажном способе	[['влажный', {'пр,ед'}], ['способ', {'пр,ед'}]]
влажные следы	[['влажный', {'вин,мн', 'им,мн'}], ['след', {'вин,мн', 'им,мн'}]]
влажную камеру	[['влажный', {'вин,ед'}], ['камера', {'вин,ед'}]]
влажный огонь	[['влажный', {'им,ед', 'вин,ед'}], ['огонь', {'им,ед', 'вин,ед'}]]
влажные щеки	[['влажный', {'вин,мн', 'им,мн'}], ['щека', {'род,ед', 'вин,мн', 'им,мн'}]]
влажному воздуху	[['влажный', {'дат,ед'}], ['воздух', {'парт,ед', 'дат,ед'}]]
влажные зерна	[['влажный', {'вин,мн', 'им,мн'}], ['зерно', {'род,ед', 'вин,мн', 'им,мн'}]]
влажной почвой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['почва', {'твор,ед'}]]
влажной тени	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['тень', {'род,ед', 'дат,ед', 'ед,пов,2-л', 'им,мн', 'вин,мн', 'пр,ед'}]]
влажную соль	[['влажный', {'вин,ед'}], ['соль', {'род,ед', 'дат,ед', 'вин,ед', 'им,мн', 'им,ед', 'вин,мн', 'твор,мн', 'пр,ед', 'твор,ед', 'пр,мн', 'дат,мн', 'род,мн'}]]
влажную зону	[['влажный', {'вин,ед'}], ['зона', {'вин,ед'}]]
влажной соломы	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['солома', {'род,ед', 'вин,мн', 'им,мн'}]]
влажной земли	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['земля', {'род,ед', 'вин,мн', 'им,мн'}]]
влажные компрессы	[['влажный', {'вин,мн', 'им,мн'}], ['компресс', {'вин,мн', 'им,мн'}]]
влажную ночь	[['влажный', {'вин,ед'}], ['ночь', {'им,ед', 'вин,ед'}]]
влажная шерсть	[['влажный', {'им,ед'}], ['шерсть', {'им,ед', 'вин,ед'}]]
влажное вещество	[['влажный', {'им,ед', 'вин,ед'}], ['вещество', {'им,ед', 'вин,ед'}]]
влажными тампонами	[['влажный', {'твор,мн'}], ['тампон', {'твор,мн'}]]
влажный лист	[['влажный', {'им,ед', 'вин,ед'}], ['лист', {'им,ед', 'вин,ед'}]]
влажным щекам	[['влажный', {'дат,мн', 'твор,ед'}], ['щека', {'дат,мн'}]]
влажный год	[['влажный', {'им,ед', 'вин,ед'}], ['год', {'им,ед', 'вин,ед'}]]
влажной марлей	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['марля', {'твор,ед', 'род,мн'}]]
влажные нити	[['влажный', {'вин,мн', 'им,мн'}], ['нить', {'род,ед', 'вин,мн', 'пр,ед', 'дат,ед', 'им,мн'}]]
влажной шерстью	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['шерсть', {'твор,ед'}]]
влажной синевой	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['синева', {'твор,ед'}]]
влажных полянах	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['поляна', {'пр,мн'}]]
влажную землю	[['влажный', {'вин,ед'}], ['земля', {'вин,ед'}]]
влажному лбу	[['влажный', {'дат,ед'}], ['лоб', {'дат,ед', 'местн,ед'}]]
влажный хлопок	[['влажный', {'им,ед', 'вин,ед'}], ['хлопок', {'им,ед', 'вин,ед'}]]
влажным улицам	[['влажный', {'дат,мн', 'твор,ед'}], ['улица', {'дат,мн'}]]
влажных помещениях	[['влажный', {'вин,мн', 'пр,мн', 'род,мн'}], ['помещение', {'пр,мн'}]]
влажному столбу	[['влажный', {'дат,ед'}], ['столб', {'дат,ед'}]]
влажной шее	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['шея', {'пр,ед', 'дат,ед'}]]
влажный рот	[['влажный', {'им,ед', 'вин,ед'}], ['рот', {'им,ед', 'вин,ед', 'род,мн'}]]
влажной гангрены	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['гангрена', {'род,ед', 'вин,мн', 'им,мн'}]]
влажной тундре	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['тундра', {'пр,ед', 'дат,ед'}]]
влажным холодком	[['влажный', {'дат,мн', 'твор,ед'}], ['холодок', {'твор,ед'}]]
влажной почвы	[['влажный', {'род,ед', 'пр,ед', 'дат,ед', 'твор,ед'}], ['почва', {'род,ед', 'вин,мн', 'им,мн'}]]
влажною лапкой	[['влажный', {'твор,ед'}], ['лапка', {'твор,ед'}]]
влажными камнями	[['влажный', {'твор,мн'}], ['камень', {'твор,мн'}]]
