влажную смесь	[['влажный', {'вин,ед'}], ['смесь', {'вин,ед', 'им,ед'}]]
влажная шерсть	[['влажный', {'им,ед'}], ['шерсть', {'вин,ед', 'им,ед'}]]
влажном берегу	[['влажный', {'пр,ед'}], ['берег', {'непрош,ед,изъяв,1-л', 'местн,ед', 'дат,ед'}]]
влажная волна	[['влажный', {'им,ед'}], ['волна', {'им,ед'}]]
влажных пород	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['порода', {'род,мн'}]]
влажного льда	[['влажный', {'вин,ед', 'род,ед'}], ['лед', {'род,ед'}]]
влажным телом	[['влажный', {'твор,ед', 'дат,мн'}], ['тело', {'твор,ед'}]]
влажная трава	[['влажный', {'им,ед'}], ['трава', {'им,ед'}]]
влажным огнем	[['влажный', {'твор,ед', 'дат,мн'}], ['огонь', {'твор,ед'}]]
влажного года	[['влажный', {'вин,ед', 'род,ед'}], ['год', {'им,мн', 'вин,мн', 'род,ед'}]]
влажной духотой	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['духота', {'твор,ед'}]]
влажным лицом	[['влажный', {'твор,ед', 'дат,мн'}], ['лицо', {'твор,ед'}]]
влажном эфире	[['влажный', {'пр,ед'}], ['эфир', {'пр,ед'}]]
влажные плечи	[['влажный', {'им,мн', 'вин,мн'}], ['плечо', {'им,мн', 'вин,мн'}]]
влажными грудами	[['влажный', {'твор,мн'}], ['груда', {'твор,мн'}]]
влажные снежинки	[['влажный', {'им,мн', 'вин,мн'}], ['снежинка', {'им,мн', 'вин,мн', 'род,ед'}]]
влажных отложений	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['отложение', {'род,мн'}]]
влажной пылью	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['пыль', {'твор,ед'}]]
влажный хруст	[['влажный', {'вин,ед', 'им,ед'}], ['хруст', {'вин,ед', 'им,ед'}]]
влажном асфальте	[['влажный', {'пр,ед'}], ['асфальт', {'пр,ед'}]]
влажного бензола	[['влажный', {'вин,ед', 'род,ед'}], ['бензол', {'род,ед'}]]
влажными соками	[['влажный', {'твор,мн'}], ['сок', {'твор,мн'}]]
влажных солончаках	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['солончак', {'пр,мн'}]]
влажную повязку	[['влажный', {'вин,ед'}], ['повязка', {'вин,ед'}]]
влажной мешанке	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['мешанка', {'пр,ед', 'дат,ед'}]]
влажные испарения	[['влажный', {'им,мн', 'вин,мн'}], ['испарение', {'им,мн', 'вин,мн', 'род,ед'}]]
влажными ресницами	[['влажный', {'твор,мн'}], ['ресница', {'твор,мн'}]]
влажная мгла	[['влажный', {'им,ед'}], ['мгла', {'им,ед'}]]
влажной шерсти	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['шерсть', {'им,мн', 'вин,мн', 'род,ед', 'пр,ед', 'дат,ед', 'ед,пов,2-л'}]]
влажная стихия	[['влажный', {'им,ед'}], ['стихия', {'им,ед'}]]
влажных странах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['страна', {'пр,мн'}]]
влажными волосами	[['влажный', {'твор,мн'}], ['волос', {'твор,мн'}]]
влажному остатку	[['влажный', {'дат,ед'}], ['остаток', {'дат,ед'}]]
влажной зоной	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['зона', {'твор,ед'}]]
влажных стен	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['стена', {'род,мн', 'вин,ед', 'им,ед'}]]
влажное дыханье	[['влажный', {'вин,ед', 'им,ед'}], ['дыхание', {'вин,ед', 'пр,ед', 'им,ед'}]]
влажным почвам	[['влажный', {'твор,ед', 'дат,мн'}], ['почва', {'дат,мн'}]]
влажных стенок	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['стенка', {'род,мн'}]]
влажной древесиной	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['древесина', {'твор,ед'}]]
влажного термометра	[['влажный', {'вин,ед', 'род,ед'}], ['термометр', {'род,ед'}]]
влажный прах	[['влажный', {'вин,ед', 'им,ед'}], ['прах', {'вин,ед', 'им,ед'}]]
влажный месяц	[['влажный', {'вин,ед', 'им,ед'}], ['месяц', {'вин,ед', 'им,ед'}]]
влажные языки	[['влажный', {'им,мн', 'вин,мн'}], ['язык', {'им,мн', 'вин,мн'}]]
влажная глина	[['влажный', {'им,ед'}], ['глина', {'им,ед'}]]
влажного мицелия	[['влажный', {'вин,ед', 'род,ед'}], ['мицелий', {'род,ед'}]]
влажных сосняках	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['сосняк', {'пр,мн'}]]
влажного распева	[['влажный', {'вин,ед', 'род,ед'}], ['распев', {'род,ед'}]]
влажных поймах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['пойма', {'пр,мн'}]]
влажную грудь	[['влажный', {'вин,ед'}], ['грудь', {'вин,ед', 'им,ед'}]]
влажной почве	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['почва', {'пр,ед', 'дат,ед'}]]
влажных помещениях	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['помещение', {'пр,мн'}]]
влажных частиц	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['частица', {'род,мн'}]]
влажной пыли	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['пыль', {'им,мн', 'вин,мн', 'род,ед', 'пр,ед', 'дат,ед', 'ед,пов,2-л'}]]
влажных объектов	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['объект', {'род,мн', 'ед,кр,муж'}]]
влажные полотенца	[['влажный', {'им,мн', 'вин,мн'}], ['полотенце', {'им,мн', 'вин,мн', 'род,ед'}]]
влажных глин	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['глина', {'род,мн'}]]
влажную ручку	[['влажный', {'вин,ед'}], ['ручка', {'вин,ед'}]]
влажного образца	[['влажный', {'вин,ед', 'род,ед'}], ['образец', {'род,ед'}]]
влажной соломы	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['солома', {'им,мн', 'вин,мн', 'род,ед'}]]
влажной грязи	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['грязь', {'им,мн', 'вин,мн', 'пр,ед', 'дат,ед', 'род,ед'}]]
влажных поверхностей	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['поверхность', {'род,мн'}]]
влажных солей	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['соль', {'род,мн'}]]
влажные отпечатки	[['влажный', {'им,мн', 'вин,мн'}], ['отпечаток', {'им,мн', 'вин,мн'}]]
влажные кисти	[['влажный', {'им,мн', 'вин,мн'}], ['кисть', {'им,мн', 'вин,мн', 'пр,ед', 'дат,ед', 'род,ед'}]]
влажной буркой	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['бурка', {'твор,ед'}]]
влажной зеленью	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['зелень', {'твор,ед'}]]
влажных зубов	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['зуб', {'род,мн', 'им,ед'}]]
влажный фильтр	[['влажный', {'вин,ед', 'им,ед'}], ['фильтр', {'вин,ед', 'им,ед'}]]
влажных сев	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['садиться=V,нп=прош,деепр,сов', {'прош,деепр,сов', 'вин,ед', 'им,ед', 'вин,мн', 'род,мн'}]]
влажным холодком	[['влажный', {'твор,ед', 'дат,мн'}], ['холодок', {'твор,ед'}]]
влажного берега	[['влажный', {'вин,ед', 'род,ед'}], ['берег', {'им,мн', 'вин,мн', 'род,ед'}]]
влажной соломой	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['солома', {'твор,ед'}]]
влажного запаха	[['влажный', {'вин,ед', 'род,ед'}], ['запах', {'род,ед'}]]
влажной постели	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['постель', {'им,мн', 'вин,мн', 'род,ед', 'пр,ед', 'дат,ед', 'ед,пов,2-л,сов'}]]
влажном склоне	[['влажный', {'пр,ед'}], ['склон', {'пр,ед'}]]
влажным полотном	[['влажный', {'твор,ед', 'дат,мн'}], ['полотно', {'твор,ед'}]]
влажной уборки	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['уборка', {'им,мн', 'вин,мн', 'род,ед'}]]
влажного корма	[['влажный', {'вин,ед', 'род,ед'}], ['корм', {'им,мн', 'вин,мн', 'род,ед', 'им,ед'}]]
влажный оттиск	[['влажный', {'вин,ед', 'им,ед'}], ['оттиск', {'вин,ед', 'им,ед'}]]
влажные ягоды	[['влажный', {'им,мн', 'вин,мн'}], ['ягода', {'им,мн', 'вин,мн', 'род,ед'}]]
влажный снежок	[['влажный', {'вин,ед', 'им,ед'}], ['снежок', {'вин,ед', 'им,ед'}]]
влажные кусты	[['влажный', {'им,мн', 'вин,мн'}], ['куст', {'им,мн', 'вин,мн'}]]
влажного дня	[['влажный', {'вин,ед', 'род,ед'}], ['день', {'род,ед'}]]
влажной почвой	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['почва', {'твор,ед'}]]
влажному полу	[['влажный', {'дат,ед'}], ['пол', {'', 'пр', 'род', 'вин,ед', 'твор', 'дат', 'местн,ед', 'дат,ед'}]]
влажными местами	[['влажный', {'твор,мн'}], ['место', {'', 'твор,мн'}]]
влажные звезды	[['влажный', {'им,мн', 'вин,мн'}], ['звезда', {'им,мн', 'вин,мн', 'род,ед'}]]
влажной зелени	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['зелень', {'им,мн', 'вин,мн', 'род,ед', 'пр,ед', 'дат,ед', 'ед,пов,2-л'}]]
влажный носик	[['влажный', {'вин,ед', 'им,ед'}], ['носик', {'вин,ед', 'им,ед'}]]
влажных роз	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['роза', {'род,мн', 'вин,мн'}]]
влажной адиабаты	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['адиабата', {'им,мн', 'вин,мн', 'род,ед'}]]
влажными испарениями	[['влажный', {'твор,мн'}], ['испарение', {'твор,мн'}]]
влажной хвои	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['хвоя', {'им,мн', 'вин,мн', 'род,ед', 'ед,пов,2-л'}]]
влажной руке	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['рука', {'пр,ед', 'дат,ед'}]]
влажные опилки	[['влажный', {'им,мн', 'вин,мн'}], ['опилки', {'им,мн', 'вин,мн', 'род,ед'}]]
влажный сезон	[['влажный', {'вин,ед', 'им,ед'}], ['сезон', {'вин,ед', 'им,ед'}]]
влажным веником	[['влажный', {'твор,ед', 'дат,мн'}], ['веник', {'твор,ед'}]]
влажную весну	[['влажный', {'вин,ед'}], ['весна', {'вин,ед'}]]
влажных лугах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['луг', {'пр,мн'}]]
влажная мешанка	[['влажный', {'им,ед'}], ['мешанка', {'им,ед'}]]
влажнаго климата	[['влажный', {'устар,вин', 'устар,род'}], ['климат', {'род,ед'}]]
влажного тумана	[['влажный', {'вин,ед', 'род,ед'}], ['туман', {'род,ед'}]]
влажных слоев	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['слой', {'род,мн'}]]
влажных образцах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['образец', {'пр,мн'}]]
влажным паром	[['влажный', {'твор,ед', 'дат,мн'}], ['пар', {'вин,ед', 'им,ед', 'твор,ед'}]]
влажных солончаков	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['солончак', {'род,мн', 'ед,кр,муж'}]]
влажная супесь	[['влажный', {'им,ед'}], ['супесь', {'вин,ед', 'им,ед'}]]
влажную мглу	[['влажный', {'вин,ед'}], ['мгла', {'вин,ед'}]]
влажный лик	[['влажный', {'вин,ед', 'им,ед'}], ['лик', {'вин,ед', 'им,ед', 'вин,мн', 'род,мн'}]]
влажными полотенцами	[['влажный', {'твор,мн'}], ['полотенце', {'твор,мн'}]]
влажные мешанки	[['влажный', {'им,мн', 'вин,мн'}], ['мешанка', {'им,мн', 'вин,мн', 'род,ед'}]]
влажною рукой	[['влажный', {'твор,ед'}], ['рука', {'твор,ед'}]]
влажное серебро	[['влажный', {'вин,ед', 'им,ед'}], ['серебро', {'вин,ед', 'им,ед'}]]
влажных ущелий	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['ущелие', {'род,мн'}]]
влажное дерево	[['влажный', {'вин,ед', 'им,ед'}], ['дерево', {'вин,ед', 'им,ед'}]]
влажный термометр	[['влажный', {'вин,ед', 'им,ед'}], ['термометр', {'вин,ед', 'им,ед'}]]
влажных уст	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['уста', {'род,мн'}]]
влажным дном	[['влажный', {'твор,ед', 'дат,мн'}], ['дно', {'твор,ед'}]]
влажным щекам	[['влажный', {'твор,ед', 'дат,мн'}], ['щека', {'дат,мн'}]]
влажные руки	[['влажный', {'им,мн', 'вин,мн'}], ['рука', {'им,мн', 'вин,мн', 'род,ед'}]]
влажных звезд	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['звезда', {'род,мн', 'вин,мн'}]]
влажной мешанкой	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['мешанка', {'твор,ед'}]]
влажный воздухъ	[['влажный', {'вин,ед', 'им,ед'}], ['воздух', {'вин,ед', 'им,ед'}]]
влажна ночь	[['влажный', {'ед,кр'}], ['ночь', {'вин,ед', 'им,ед'}]]
влажная рука	[['влажный', {'им,ед'}], ['рука', {'им,ед'}]]
влажное время	[['влажный', {'вин,ед', 'им,ед'}], ['время', {'вин,ед', 'им,ед'}]]
влажной темнотой	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['темнота', {'твор,ед'}]]
влажным деревом	[['влажный', {'твор,ед', 'дат,мн'}], ['дерево', {'твор,ед'}]]
влажному рту	[['влажный', {'дат,ед'}], ['рот', {'местн,ед', 'дат,ед'}]]
влажные леса	[['влажный', {'им,мн', 'вин,мн'}], ['лес', {'им,мн', 'вин,мн', 'род,ед', 'им,ед'}]]
влажным покровом	[['влажный', {'твор,ед', 'дат,мн'}], ['покров', {'твор,ед'}]]
влажными ноздрями	[['влажный', {'твор,мн'}], ['ноздря', {'твор,мн'}]]
влажных зарослях	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['заросль', {'пр,мн'}]]
влажного веса	[['влажный', {'вин,ед', 'род,ед'}], ['вес', {'им,мн', 'вин,мн', 'род,ед'}]]
влажный хрип	[['влажный', {'вин,ед', 'им,ед'}], ['хрип', {'прош,ед,изъяв,муж', 'вин,ед', 'им,ед'}]]
влажных н	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['н', {'вин,ед', 'дат,мн', 'им,мн', 'вин,мн', 'твор,мн', 'им,ед', 'пр,мн', 'твор,ед', 'род,мн', 'род,ед', 'дат,ед', 'пр,ед'}]]
влажным хрипом	[['влажный', {'твор,ед', 'дат,мн'}], ['хрип', {'твор,ед'}]]
влажные горизонты	[['влажный', {'им,мн', 'вин,мн'}], ['горизонт', {'им,мн', 'вин,мн'}]]
влажный тип	[['влажный', {'вин,ед', 'им,ед'}], ['тип', {'вин,ед', 'им,ед'}]]
влажный сезоны	[['влажный', {'вин,ед', 'им,ед'}], ['сезон', {'им,мн', 'вин,мн'}]]
влажными веками	[['влажный', {'твор,мн'}], ['век', {'твор,мн'}]]
влажном кислороде	[['влажный', {'пр,ед'}], ['кислород', {'пр,ед'}]]
влажной тишине	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['тишина', {'пр,ед', 'дат,ед'}]]
влажные струны	[['влажный', {'им,мн', 'вин,мн'}], ['струна', {'им,мн', 'вин,мн', 'род,ед'}]]
влажного пояса	[['влажный', {'вин,ед', 'род,ед'}], ['пояс', {'им,мн', 'вин,мн', 'род,ед'}]]
влажных местах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['место', {'пр,мн'}]]
влажных горизонтах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['горизонт', {'пр,мн'}]]
влажный сумрак	[['влажный', {'вин,ед', 'им,ед'}], ['сумрак', {'вин,ед', 'им,ед'}]]
влажной дезинфекции	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['дезинфекция', {'им,мн', 'вин,мн', 'пр,ед', 'дат,ед', 'род,ед'}]]
влажный день	[['влажный', {'вин,ед', 'им,ед'}], ['день', {'вин,ед', 'им,ед', 'ед,пов,2-л,сов'}]]
влажные ночи	[['влажный', {'им,мн', 'вин,мн'}], ['ночь', {'им,мн', 'вин,мн', 'род,ед', 'местн,ед', 'пр,ед', 'дат,ед'}]]
влажному полю	[['влажный', {'дат,ед'}], ['поле', {'непрош,ед,изъяв,1-л', 'вин,ед', 'дат,ед'}]]
влажного носа	[['влажный', {'вин,ед', 'род,ед'}], ['нос', {'род,ед'}]]
влажными годами	[['влажный', {'твор,мн'}], ['год', {'', 'твор,мн'}]]
влажным небом	[['влажный', {'твор,ед', 'дат,мн'}], ['небо', {'твор,ед'}]]
влажных ноздрей	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['ноздря', {'род,мн', 'твор,ед'}]]
влажную дымку	[['влажный', {'вин,ед'}], ['дымка', {'вин,ед', 'дат,ед', 'парт,ед'}]]
влажных склонах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['склон', {'пр,мн'}]]
влажных дубрав	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['дубрава', {'род,мн'}]]
влажный край	[['влажный', {'вин,ед', 'им,ед'}], ['край', {'вин,ед', 'им,ед'}]]
влажному термометру	[['влажный', {'дат,ед'}], ['термометр', {'дат,ед'}]]
влажной их	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['они=SPRO,мн=вин', {'им,ед,муж', 'род,мн,сред', 'дат,ед,муж', 'дат,ед,сред', 'вин,ед,жен', 'пр,мн', 'вин,мн,од', 'род,мн', 'им,ед,сред', 'вин,мн,сред', 'им,ед,жен', 'вин,ед,муж', 'твор,ед,жен', 'дат,мн,муж', 'пр,ед,жен', 'вин,ед,муж,неод', 'вин,мн,муж', 'вин,мн,неод', 'твор,ед,муж', 'дат,мн,сред', 'им,мн', 'пр,мн,сред', 'твор,мн', 'дат,ед,жен', 'пр,мн,муж', 'род,ед,жен', 'твор,ед,сред', 'вин,ед,сред', 'род,ед,муж', 'дат,мн', 'вин,мн', 'род,ед,сред', 'вин,ед,муж,од', 'пр,ед,муж', 'пр,ед,сред', 'им,мн,сред', 'твор,мн,сред'}]]
влажное пятнышко	[['влажный', {'вин,ед', 'им,ед'}], ['пятнышко', {'вин,ед', 'им,ед'}]]
влажной частицы	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['частица', {'им,мн', 'вин,мн', 'род,ед'}]]
влажная конвекция	[['влажный', {'им,ед'}], ['конвекция', {'им,ед'}]]
влажных щек	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['щека', {'род,мн'}]]
влажной обработки	[['влажный', {'твор,ед', 'пр,ед', 'дат,ед', 'род,ед'}], ['обработка', {'им,мн', 'вин,мн', 'род,ед'}]]
влажный образец	[['влажный', {'вин,ед', 'им,ед'}], ['образец', {'вин,ед', 'им,ед'}]]
влажную почву	[['влажный', {'вин,ед'}], ['почва', {'вин,ед'}]]
влажный хлеб	[['влажный', {'вин,ед', 'им,ед'}], ['хлеб', {'вин,ед', 'им,ед'}]]
влажными ладони	[['влажный', {'твор,мн'}], ['ладонь', {'им,мн', 'вин,мн', 'пр,ед', 'дат,ед', 'род,ед'}]]
влажном состоянии	[['влажный', {'пр,ед'}], ['состояние', {'пр,ед'}]]
влажном поясе	[['влажный', {'пр,ед'}], ['пояс', {'пр,ед'}]]
влажные обертывания	[['влажный', {'им,мн', 'вин,мн'}], ['обертывание', {'им,мн', 'вин,мн', 'род,ед'}]]
влажных туманов	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['туман', {'род,мн', 'им,ед'}]]
влажными зубами	[['влажный', {'твор,мн'}], ['зуб', {'твор,мн'}]]
влажному осадку	[['влажный', {'дат,ед'}], ['осадка', {'вин,ед', 'дат,ед'}]]
влажный характер	[['влажный', {'вин,ед', 'им,ед'}], ['характер', {'вин,ед', 'им,ед'}]]
влажные звуки	[['влажный', {'им,мн', 'вин,мн'}], ['звук', {'им,мн', 'вин,мн'}]]
влажные запахи	[['влажный', {'им,мн', 'вин,мн'}], ['запах', {'им,мн', 'вин,мн'}]]
влажный плащ	[['влажный', {'вин,ед', 'им,ед'}], ['плащ', {'вин,ед', 'им,ед'}]]
влажными весной	[['влажный', {'твор,мн'}], ['весна', {'', 'твор,ед'}]]
влажных песках	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['песок', {'пр,мн'}]]
влажный режим	[['влажный', {'вин,ед', 'им,ед'}], ['режим', {'вин,ед', 'им,ед'}]]
влажных высокогорьях	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['высокогорье', {'пр,мн'}]]
влажных берегах	[['влажный', {'вин,мн', 'род,мн', 'пр,мн'}], ['берег', {'пр,мн'}]]
