feuchte_ADJ Umschläge_NOUN	1926	3	3
feuchte_ADJ Umschläge_NOUN	1927	23	14
feuchte_ADJ Umschläge_NOUN	1928	4	3
feuchte_ADJ Umschläge_NOUN	1929	9	7
feuchte_ADJ Umschläge_NOUN	1930	5	5
feuchte_ADJ Umschläge_NOUN	1931	6	6
feuchte_ADJ Umschläge_NOUN	1932	4	4
feuchte_ADJ Umschläge_NOUN	1933	4	4
feuchte_ADJ Umschläge_NOUN	1934	7	7
feuchte_ADJ Umschläge_NOUN	1935	8	7
feuchte_ADJ Umschläge_NOUN	1936	6	5
feuchte_ADJ Umschläge_NOUN	1937	5	5
feuchte_ADJ Umschläge_NOUN	1938	4	4
feuchte_ADJ Umschläge_NOUN	1939	3	2
feuchte_ADJ Umschläge_NOUN	1940	2	1
feuchte_ADJ Umschläge_NOUN	1941	6	5
feuchte_ADJ Umschläge_NOUN	1942	4	3
feuchte_ADJ Umschläge_NOUN	1943	5	5
feuchte_ADJ Umschläge_NOUN	1944	8	5
feuchte_ADJ Umschläge_NOUN	1945	1	1
feuchte_ADJ Umschläge_NOUN	1947	9	3
feuchte_ADJ Umschläge_NOUN	1948	8	5
feuchte_ADJ Umschläge_NOUN	1949	4	4
feuchte_ADJ Umschläge_NOUN	1950	2	2
feuchte_ADJ Umschläge_NOUN	1951	7	3
feuchte_ADJ Umschläge_NOUN	1952	3	2
feuchte_ADJ Umschläge_NOUN	1953	1	1
feuchte_ADJ Umschläge_NOUN	1954	1	1
feuchte_ADJ Umschläge_NOUN	1955	1	1
feuchte_ADJ Umschläge_NOUN	1957	3	1
feuchte_ADJ Umschläge_NOUN	1958	1	1
feuchte_ADJ Umschläge_NOUN	1959	5	5
feuchte_ADJ Umschläge_NOUN	1960	2	2
feuchte_ADJ Umschläge_NOUN	1961	1	1
feuchte_ADJ Umschläge_NOUN	1962	2	2
feuchte_ADJ Umschläge_NOUN	1963	3	3
feuchte_ADJ Umschläge_NOUN	1964	5	5
feuchte_ADJ Umschläge_NOUN	1965	10	7
feuchte_ADJ Umschläge_NOUN	1966	3	3
feuchte_ADJ Umschläge_NOUN	1967	5	5
feuchte_ADJ Umschläge_NOUN	1968	6	6
feuchte_ADJ Umschläge_NOUN	1970	4	3
feuchte_ADJ Umschläge_NOUN	1971	2	2
feuchte_ADJ Umschläge_NOUN	1973	2	2
feuchte_ADJ Umschläge_NOUN	1975	1	1
feuchte_ADJ Umschläge_NOUN	1976	1	1
feuchte_ADJ Umschläge_NOUN	1977	1	1
feuchte_ADJ Umschläge_NOUN	1978	4	1
feuchte_ADJ Umschläge_NOUN	1979	1	1
feuchte_ADJ Umschläge_NOUN	1980	5	5
feuchte_ADJ Umschläge_NOUN	1981	5	5
feuchte_ADJ Umschläge_NOUN	1983	2	2
feuchte_ADJ Umschläge_NOUN	1984	4	4
feuchte_ADJ Umschläge_NOUN	1985	2	2
feuchte_ADJ Umschläge_NOUN	1986	1	1
feuchte_ADJ Umschläge_NOUN	1987	1	1
feuchte_ADJ Umschläge_NOUN	1988	1	1
feuchte_ADJ Umschläge_NOUN	1991	1	1
feuchte_ADJ Umschläge_NOUN	1992	2	2
feuchte_ADJ Umschläge_NOUN	1993	2	2
feuchte_ADJ Umschläge_NOUN	1994	3	3
feuchte_ADJ Umschläge_NOUN	1996	3	3
feuchte_ADJ Umschläge_NOUN	1997	1	1
feuchte_ADJ Umschläge_NOUN	1998	3	3
feuchte_ADJ Umschläge_NOUN	1999	5	2
feuchte_ADJ Umschläge_NOUN	2000	4	4
feuchte_ADJ Umschläge_NOUN	2001	3	3
feuchte_ADJ Umschläge_NOUN	2002	9	8
feuchte_ADJ Umschläge_NOUN	2003	1	1
feuchte_ADJ Umschläge_NOUN	2004	32	13
feuchte_ADJ Umschläge_NOUN	2005	12	12
feuchte_ADJ Umschläge_NOUN	2006	21	17
feuchte_ADJ Umschläge_NOUN	2007	15	14
feuchte_ADJ Umschläge_NOUN	2008	14	13
feuchte_ADJ Umschläge_NOUN	2009	26	16
feuchte_ADJ Wohnungen_NOUN	1791	1	1
feuchte_ADJ Wohnungen_NOUN	1804	1	1
feuchte_ADJ Wohnungen_NOUN	1805	1	1
feuchte_ADJ Wohnungen_NOUN	1807	1	1
feuchte_ADJ Wohnungen_NOUN	1808	1	1
feuchte_ADJ Wohnungen_NOUN	1809	1	1
feuchte_ADJ Wohnungen_NOUN	1810	3	2
feuchte_ADJ Wohnungen_NOUN	1814	1	1
feuchte_ADJ Wohnungen_NOUN	1816	2	1
feuchte_ADJ Wohnungen_NOUN	1820	4	3
feuchte_ADJ Wohnungen_NOUN	1822	2	1
feuchte_ADJ Wohnungen_NOUN	1823	3	2
feuchte_ADJ Wohnungen_NOUN	1824	1	1
feuchte_ADJ Wohnungen_NOUN	1826	7	7
feuchte_ADJ Wohnungen_NOUN	1831	4	4
feuchte_ADJ Wohnungen_NOUN	1832	1	1
feuchte_ADJ Wohnungen_NOUN	1833	1	1
feuchte_ADJ Wohnungen_NOUN	1834	2	2
feuchte_ADJ Wohnungen_NOUN	1835	1	1
feuchte_ADJ Wohnungen_NOUN	1836	1	1
feuchte_ADJ Wohnungen_NOUN	1837	3	3
feuchte_ADJ Wohnungen_NOUN	1838	7	7
feuchte_ADJ Wohnungen_NOUN	1839	2	2
feuchte_ADJ Wohnungen_NOUN	1840	3	3
feuchte_ADJ Wohnungen_NOUN	1841	2	1
feuchte_ADJ Wohnungen_NOUN	1842	2	2
feuchte_ADJ Wohnungen_NOUN	1843	1	1
feuchte_ADJ Wohnungen_NOUN	1844	7	6
feuchte_ADJ Wohnungen_NOUN	1845	6	6
feuchte_ADJ Wohnungen_NOUN	1846	2	2
feuchte_ADJ Wohnungen_NOUN	1847	4	3
feuchte_ADJ Wohnungen_NOUN	1848	4	4
feuchte_ADJ Wohnungen_NOUN	1850	3	3
feuchte_ADJ Wohnungen_NOUN	1851	3	1
feuchte_ADJ Wohnungen_NOUN	1852	3	3
feuchte_ADJ Wohnungen_NOUN	1853	3	3
feuchte_ADJ Wohnungen_NOUN	1854	12	11
feuchte_ADJ Wohnungen_NOUN	1855	6	5
feuchte_ADJ Wohnungen_NOUN	1856	7	5
feuchte_ADJ Wohnungen_NOUN	1857	16	13
feuchte_ADJ Wohnungen_NOUN	1859	1	1
feuchte_ADJ Wohnungen_NOUN	1860	5	5
feuchte_ADJ Wohnungen_NOUN	1861	3	3
feuchte_ADJ Wohnungen_NOUN	1862	2	2
feuchte_ADJ Wohnungen_NOUN	1863	3	3
feuchte_ADJ Wohnungen_NOUN	1864	5	5
feuchte_ADJ Wohnungen_NOUN	1865	4	4
feuchte_ADJ Wohnungen_NOUN	1866	12	11
feuchte_ADJ Wohnungen_NOUN	1867	2	2
feuchte_ADJ Wohnungen_NOUN	1868	9	5
feuchte_ADJ Wohnungen_NOUN	1869	8	8
feuchte_ADJ Wohnungen_NOUN	1870	5	3
feuchte_ADJ Wohnungen_NOUN	1871	2	2
feuchte_ADJ Wohnungen_NOUN	1872	1	1
feuchte_ADJ Wohnungen_NOUN	1873	3	3
feuchte_ADJ Wohnungen_NOUN	1874	1	1
feuchte_ADJ Wohnungen_NOUN	1875	3	3
feuchte_ADJ Wohnungen_NOUN	1876	3	3
feuchte_ADJ Wohnungen_NOUN	1877	7	3
feuchte_ADJ Wohnungen_NOUN	1878	6	6
feuchte_ADJ Wohnungen_NOUN	1879	1	1
feuchte_ADJ Wohnungen_NOUN	1880	5	4
feuchte_ADJ Wohnungen_NOUN	1881	4	4
feuchte_ADJ Wohnungen_NOUN	1882	7	6
feuchte_ADJ Wohnungen_NOUN	1884	5	4
feuchte_ADJ Wohnungen_NOUN	1885	6	4
feuchte_ADJ Wohnungen_NOUN	1886	3	2
feuchte_ADJ Wohnungen_NOUN	1887	7	7
feuchte_ADJ Wohnungen_NOUN	1888	1	1
feuchte_ADJ Wohnungen_NOUN	1889	6	5
feuchte_ADJ Wohnungen_NOUN	1890	3	3
feuchte_ADJ Wohnungen_NOUN	1891	7	5
feuchte_ADJ Wohnungen_NOUN	1892	10	9
feuchte_ADJ Wohnungen_NOUN	1893	7	7
feuchte_ADJ Wohnungen_NOUN	1894	3	3
feuchte_ADJ Wohnungen_NOUN	1895	6	5
feuchte_ADJ Wohnungen_NOUN	1896	14	7
feuchte_ADJ Wohnungen_NOUN	1897	4	2
feuchte_ADJ Wohnungen_NOUN	1898	6	6
feuchte_ADJ Wohnungen_NOUN	1899	8	7
feuchte_ADJ Wohnungen_NOUN	1900	7	7
feuchte_ADJ Wohnungen_NOUN	1901	9	8
feuchte_ADJ Wohnungen_NOUN	1902	9	9
feuchte_ADJ Wohnungen_NOUN	1903	7	7
feuchte_ADJ Wohnungen_NOUN	1904	6	5
feuchte_ADJ Wohnungen_NOUN	1905	12	11
feuchte_ADJ Wohnungen_NOUN	1906	10	8
feuchte_ADJ Wohnungen_NOUN	1907	6	6
feuchte_ADJ Wohnungen_NOUN	1908	14	13
feuchte_ADJ Wohnungen_NOUN	1909	4	3
feuchte_ADJ Wohnungen_NOUN	1910	4	4
feuchte_ADJ Wohnungen_NOUN	1911	10	9
feuchte_ADJ Wohnungen_NOUN	1912	3	3
feuchte_ADJ Wohnungen_NOUN	1913	5	5
feuchte_ADJ Wohnungen_NOUN	1914	9	4
feuchte_ADJ Wohnungen_NOUN	1916	6	1
feuchte_ADJ Wohnungen_NOUN	1917	3	3
feuchte_ADJ Wohnungen_NOUN	1918	6	2
feuchte_ADJ Wohnungen_NOUN	1919	1	1
feuchte_ADJ Wohnungen_NOUN	1920	2	1
feuchte_ADJ Wohnungen_NOUN	1921	3	3
feuchte_ADJ Wohnungen_NOUN	1922	5	5
feuchte_ADJ Wohnungen_NOUN	1926	1	1
feuchte_ADJ Wohnungen_NOUN	1929	3	2
feuchte_ADJ Wohnungen_NOUN	1930	3	3
feuchte_ADJ Wohnungen_NOUN	1931	1	1
feuchte_ADJ Wohnungen_NOUN	1932	6	6
feuchte_ADJ Wohnungen_NOUN	1933	1	1
feuchte_ADJ Wohnungen_NOUN	1935	4	3
feuchte_ADJ Wohnungen_NOUN	1936	2	2
feuchte_ADJ Wohnungen_NOUN	1937	1	1
feuchte_ADJ Wohnungen_NOUN	1938	3	2
feuchte_ADJ Wohnungen_NOUN	1939	1	1
feuchte_ADJ Wohnungen_NOUN	1941	2	1
feuchte_ADJ Wohnungen_NOUN	1942	7	1
feuchte_ADJ Wohnungen_NOUN	1952	2	2
feuchte_ADJ Wohnungen_NOUN	1954	3	3
feuchte_ADJ Wohnungen_NOUN	1956	1	1
feuchte_ADJ Wohnungen_NOUN	1957	2	2
feuchte_ADJ Wohnungen_NOUN	1958	4	4
feuchte_ADJ Wohnungen_NOUN	1959	1	1
feuchte_ADJ Wohnungen_NOUN	1961	1	1
feuchte_ADJ Wohnungen_NOUN	1964	2	2
feuchte_ADJ Wohnungen_NOUN	1966	4	4
feuchte_ADJ Wohnungen_NOUN	1969	2	2
feuchte_ADJ Wohnungen_NOUN	1970	4	4
feuchte_ADJ Wohnungen_NOUN	1973	1	1
feuchte_ADJ Wohnungen_NOUN	1976	1	1
feuchte_ADJ Wohnungen_NOUN	1977	4	4
feuchte_ADJ Wohnungen_NOUN	1978	2	2
feuchte_ADJ Wohnungen_NOUN	1979	1	1
feuchte_ADJ Wohnungen_NOUN	1980	1	1
feuchte_ADJ Wohnungen_NOUN	1981	3	3
feuchte_ADJ Wohnungen_NOUN	1982	6	5
feuchte_ADJ Wohnungen_NOUN	1983	4	4
feuchte_ADJ Wohnungen_NOUN	1984	4	4
feuchte_ADJ Wohnungen_NOUN	1986	1	1
feuchte_ADJ Wohnungen_NOUN	1988	2	2
feuchte_ADJ Wohnungen_NOUN	1989	1	1
feuchte_ADJ Wohnungen_NOUN	1990	1	1
feuchte_ADJ Wohnungen_NOUN	1991	5	5
feuchte_ADJ Wohnungen_NOUN	1992	1	1
feuchte_ADJ Wohnungen_NOUN	1995	1	1
feuchte_ADJ Wohnungen_NOUN	1996	2	2
feuchte_ADJ Wohnungen_NOUN	1997	1	1
feuchte_ADJ Wohnungen_NOUN	1998	2	2
feuchte_ADJ Wohnungen_NOUN	1999	4	4
feuchte_ADJ Wohnungen_NOUN	2000	2	2
feuchte_ADJ Wohnungen_NOUN	2001	1	1
feuchte_ADJ Wohnungen_NOUN	2003	2	2
feuchte_ADJ Wohnungen_NOUN	2004	4	3
feuchte_ADJ Wohnungen_NOUN	2005	7	7
feuchte_ADJ Wohnungen_NOUN	2006	5	4
feuchte_ADJ Wohnungen_NOUN	2007	3	3
feuchte_ADJ Wohnungen_NOUN	2008	7	6
feuchte_ADJ Wohnungen_NOUN	2009	1	1
feuchten_ADJ Ebene_NOUN	1802	2	2
feuchten_ADJ Ebene_NOUN	1803	1	1
feuchten_ADJ Ebene_NOUN	1804	1	1
feuchten_ADJ Ebene_NOUN	1840	1	1
feuchten_ADJ Ebene_NOUN	1846	7	7
feuchten_ADJ Ebene_NOUN	1847	4	4
feuchten_ADJ Ebene_NOUN	1853	1	1
feuchten_ADJ Ebene_NOUN	1855	1	1
feuchten_ADJ Ebene_NOUN	1858	1	1
feuchten_ADJ Ebene_NOUN	1859	2	2
feuchten_ADJ Ebene_NOUN	1870	2	2
feuchten_ADJ Ebene_NOUN	1873	3	3
feuchten_ADJ Ebene_NOUN	1887	1	1
feuchten_ADJ Ebene_NOUN	1891	2	2
feuchten_ADJ Ebene_NOUN	1898	1	1
feuchten_ADJ Ebene_NOUN	1900	1	1
feuchten_ADJ Ebene_NOUN	1902	1	1
feuchten_ADJ Ebene_NOUN	1904	1	1
feuchten_ADJ Ebene_NOUN	1905	1	1
feuchten_ADJ Ebene_NOUN	1910	1	1
feuchten_ADJ Ebene_NOUN	1912	1	1
feuchten_ADJ Ebene_NOUN	1914	2	2
feuchten_ADJ Ebene_NOUN	1917	2	1
feuchten_ADJ Ebene_NOUN	1923	1	1
feuchten_ADJ Ebene_NOUN	1927	2	2
feuchten_ADJ Ebene_NOUN	1930	1	1
feuchten_ADJ Ebene_NOUN	1931	1	1
feuchten_ADJ Ebene_NOUN	1943	2	2
feuchten_ADJ Ebene_NOUN	1950	1	1
feuchten_ADJ Ebene_NOUN	1951	1	1
feuchten_ADJ Ebene_NOUN	1955	1	1
feuchten_ADJ Ebene_NOUN	1956	3	2
feuchten_ADJ Ebene_NOUN	1957	1	1
feuchten_ADJ Ebene_NOUN	1958	1	1
feuchten_ADJ Ebene_NOUN	1963	1	1
feuchten_ADJ Ebene_NOUN	1965	2	2
feuchten_ADJ Ebene_NOUN	1966	7	5
feuchten_ADJ Ebene_NOUN	1967	1	1
feuchten_ADJ Ebene_NOUN	1969	1	1
feuchten_ADJ Ebene_NOUN	1970	1	1
feuchten_ADJ Ebene_NOUN	1971	3	2
feuchten_ADJ Ebene_NOUN	1974	3	3
feuchten_ADJ Ebene_NOUN	1977	1	1
feuchten_ADJ Ebene_NOUN	1981	2	2
feuchten_ADJ Ebene_NOUN	1983	4	4
feuchten_ADJ Ebene_NOUN	1988	1	1
feuchten_ADJ Ebene_NOUN	1989	3	3
feuchten_ADJ Ebene_NOUN	1998	1	1
feuchten_ADJ Ebene_NOUN	2000	6	2
feuchten_ADJ Ebene_NOUN	2001	5	3
feuchten_ADJ Ebene_NOUN	2002	3	3
feuchten_ADJ Ebene_NOUN	2003	1	1
feuchten_ADJ Ebene_NOUN	2004	2	2
feuchten_ADJ Ebene_NOUN	2005	1	1
feuchten_ADJ Ebene_NOUN	2006	2	2
feuchten_ADJ Grundes_NOUN	1829	1	1
feuchten_ADJ Grundes_NOUN	1832	1	1
feuchten_ADJ Grundes_NOUN	1851	8	8
feuchten_ADJ Grundes_NOUN	1856	1	1
feuchten_ADJ Grundes_NOUN	1886	4	4
feuchten_ADJ Grundes_NOUN	1895	3	3
feuchten_ADJ Grundes_NOUN	1909	4	4
feuchten_ADJ Grundes_NOUN	1910	1	1
feuchten_ADJ Grundes_NOUN	1921	1	1
feuchten_ADJ Grundes_NOUN	1927	1	1
feuchten_ADJ Grundes_NOUN	1942	1	1
feuchten_ADJ Grundes_NOUN	1951	1	1
feuchten_ADJ Grundes_NOUN	1957	1	1
feuchten_ADJ Grundes_NOUN	1958	4	4
feuchten_ADJ Grundes_NOUN	1963	2	2
feuchten_ADJ Grundes_NOUN	1964	1	1
feuchten_ADJ Grundes_NOUN	1965	1	1
feuchten_ADJ Grundes_NOUN	1968	1	1
feuchten_ADJ Grundes_NOUN	1979	5	5
feuchten_ADJ Grundes_NOUN	1989	2	1
feuchten_ADJ Grundes_NOUN	1990	1	1
feuchten_ADJ Grundes_NOUN	1994	1	1
feuchten_ADJ Grundes_NOUN	1996	1	1
feuchten_ADJ Grundes_NOUN	2001	1	1
feuchtere_ADJ Atmosphäre_NOUN	1783	1	1
feuchtere_ADJ Atmosphäre_NOUN	1825	1	1
feuchtere_ADJ Atmosphäre_NOUN	1829	2	2
feuchtere_ADJ Atmosphäre_NOUN	1840	3	3
feuchtere_ADJ Atmosphäre_NOUN	1841	3	3
feuchtere_ADJ Atmosphäre_NOUN	1844	1	1
feuchtere_ADJ Atmosphäre_NOUN	1846	1	1
feuchtere_ADJ Atmosphäre_NOUN	1847	6	6
feuchtere_ADJ Atmosphäre_NOUN	1848	2	2
feuchtere_ADJ Atmosphäre_NOUN	1849	1	1
feuchtere_ADJ Atmosphäre_NOUN	1850	1	1
feuchtere_ADJ Atmosphäre_NOUN	1853	2	2
feuchtere_ADJ Atmosphäre_NOUN	1855	1	1
feuchtere_ADJ Atmosphäre_NOUN	1856	1	1
feuchtere_ADJ Atmosphäre_NOUN	1859	1	1
feuchtere_ADJ Atmosphäre_NOUN	1867	1	1
feuchtere_ADJ Atmosphäre_NOUN	1869	5	5
feuchtere_ADJ Atmosphäre_NOUN	1872	1	1
feuchtere_ADJ Atmosphäre_NOUN	1888	2	2
feuchtere_ADJ Atmosphäre_NOUN	1898	1	1
feuchtere_ADJ Atmosphäre_NOUN	1899	5	5
feuchtere_ADJ Atmosphäre_NOUN	1900	1	1
feuchtere_ADJ Atmosphäre_NOUN	1907	3	3
feuchtere_ADJ Atmosphäre_NOUN	1909	3	3
feuchtere_ADJ Atmosphäre_NOUN	1910	3	3
feuchtere_ADJ Atmosphäre_NOUN	1912	3	3
feuchtere_ADJ Atmosphäre_NOUN	1913	1	1
feuchtere_ADJ Atmosphäre_NOUN	1924	1	1
feuchtere_ADJ Atmosphäre_NOUN	1926	1	1
feuchtere_ADJ Atmosphäre_NOUN	1939	3	3
feuchtere_ADJ Atmosphäre_NOUN	1959	1	1
feuchtere_ADJ Atmosphäre_NOUN	1962	1	1
feuchtere_ADJ Atmosphäre_NOUN	1980	1	1
feuchtere_ADJ Atmosphäre_NOUN	1985	1	1
feuchtere_ADJ Atmosphäre_NOUN	1986	2	2
feuchtere_ADJ Atmosphäre_NOUN	1995	1	1
feuchtere_ADJ Atmosphäre_NOUN	1998	1	1
feuchtere_ADJ Atmosphäre_NOUN	1999	2	2
feuchtere_ADJ Atmosphäre_NOUN	2002	1	1
feuchtere_ADJ Atmosphäre_NOUN	2005	2	2
feuchtere_ADJ Atmosphäre_NOUN	2007	1	1
feuchtere_ADJ Atmosphäre_NOUN	2009	2	2
feuchte_ADJ Substanz_NOUN	1803	1	1
feuchte_ADJ Substanz_NOUN	1820	1	1
feuchte_ADJ Substanz_NOUN	1825	3	3
feuchte_ADJ Substanz_NOUN	1841	1	1
feuchte_ADJ Substanz_NOUN	1844	1	1
feuchte_ADJ Substanz_NOUN	1848	2	1
feuchte_ADJ Substanz_NOUN	1851	1	1
feuchte_ADJ Substanz_NOUN	1852	1	1
feuchte_ADJ Substanz_NOUN	1856	2	1
feuchte_ADJ Substanz_NOUN	1858	26	1
feuchte_ADJ Substanz_NOUN	1860	1	1
feuchte_ADJ Substanz_NOUN	1867	21	7
feuchte_ADJ Substanz_NOUN	1868	8	7
feuchte_ADJ Substanz_NOUN	1872	4	1
feuchte_ADJ Substanz_NOUN	1877	4	4
feuchte_ADJ Substanz_NOUN	1878	1	1
feuchte_ADJ Substanz_NOUN	1885	2	2
feuchte_ADJ Substanz_NOUN	1889	21	5
feuchte_ADJ Substanz_NOUN	1891	9	4
feuchte_ADJ Substanz_NOUN	1892	2	1
feuchte_ADJ Substanz_NOUN	1895	1	1
feuchte_ADJ Substanz_NOUN	1899	3	1
feuchte_ADJ Substanz_NOUN	1900	18	4
feuchte_ADJ Substanz_NOUN	1901	7	7
feuchte_ADJ Substanz_NOUN	1902	2	1
feuchte_ADJ Substanz_NOUN	1903	11	7
feuchte_ADJ Substanz_NOUN	1904	12	12
feuchte_ADJ Substanz_NOUN	1905	3	3
feuchte_ADJ Substanz_NOUN	1906	1	1
feuchte_ADJ Substanz_NOUN	1908	8	6
feuchte_ADJ Substanz_NOUN	1909	4	3
feuchte_ADJ Substanz_NOUN	1910	8	2
feuchte_ADJ Substanz_NOUN	1911	3	3
feuchte_ADJ Substanz_NOUN	1912	5	5
feuchte_ADJ Substanz_NOUN	1913	1	1
feuchte_ADJ Substanz_NOUN	1915	6	6
feuchte_ADJ Substanz_NOUN	1917	2	2
feuchte_ADJ Substanz_NOUN	1919	12	1
feuchte_ADJ Substanz_NOUN	1920	1	1
feuchte_ADJ Substanz_NOUN	1923	3	3
feuchte_ADJ Substanz_NOUN	1926	1	1
feuchte_ADJ Substanz_NOUN	1927	2	2
feuchte_ADJ Substanz_NOUN	1928	1	1
feuchte_ADJ Substanz_NOUN	1930	1	1
feuchte_ADJ Substanz_NOUN	1934	2	2
feuchte_ADJ Substanz_NOUN	1935	4	4
feuchte_ADJ Substanz_NOUN	1936	2	2
feuchte_ADJ Substanz_NOUN	1939	3	2
feuchte_ADJ Substanz_NOUN	1942	1	1
feuchte_ADJ Substanz_NOUN	1956	11	1
feuchte_ADJ Substanz_NOUN	1957	3	3
feuchte_ADJ Substanz_NOUN	1958	3	3
feuchte_ADJ Substanz_NOUN	1960	10	2
feuchte_ADJ Substanz_NOUN	1961	4	2
feuchte_ADJ Substanz_NOUN	1962	6	3
feuchte_ADJ Substanz_NOUN	1964	1	1
feuchte_ADJ Substanz_NOUN	1965	1	1
feuchte_ADJ Substanz_NOUN	1966	4	4
feuchte_ADJ Substanz_NOUN	1967	1	1
feuchte_ADJ Substanz_NOUN	1968	1	1
feuchte_ADJ Substanz_NOUN	1972	1	1
feuchte_ADJ Substanz_NOUN	1973	1	1
feuchte_ADJ Substanz_NOUN	1980	2	2
feuchte_ADJ Substanz_NOUN	1982	2	2
feuchte_ADJ Substanz_NOUN	1986	1	1
feuchte_ADJ Substanz_NOUN	1992	1	1
